
Measurement ID;7610;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;23/11/2022 06:42:43;7;DCH;110:12:37;06:42:00;3;1;EQUALIZACAO_4X_C20;2,033687;-0,243263;0;1,629726;1,629735;-1,629726;25,542775;48,549449;23,006674;3,343521;;;;;;;;;;;;
;;23/11/2022 06:44:43;7;DCH;110:14:37;06:43:59;3;1;EQUALIZACAO_4X_C20;2,033464;-0,243219;0;1,637835;1,637844;-1,637835;25,526285;48,549449;23,023164;3,360011;;;;;;;;;;;;
;;23/11/2022 06:46:43;7;DCH;110:16:37;06:46:00;3;1;EQUALIZACAO_4X_C20;2,033242;-0,243263;0;1,645939;1,645948;-1,645939;25,509807;48,549449;23,039642;3,376489;;;;;;;;;;;;
;;23/11/2022 06:48:43;7;DCH;110:18:37;06:47:59;3;1;EQUALIZACAO_4X_C20;2,03302;-0,243219;0;1,654052;1,654061;-1,654052;25,493312;48,549449;23,056137;3,392985;;;;;;;;;;;;
;;23/11/2022 06:50:43;7;DCH;110:20:37;06:49:59;3;1;EQUALIZACAO_4X_C20;2,032908;-0,243263;0;1,662161;1,66217;-1,662161;25,476826;48,549449;23,072623;3,409471;;;;;;;;;;;;
;;23/11/2022 06:52:43;7;DCH;110:22:37;06:52:00;3;1;EQUALIZACAO_4X_C20;2,032686;-0,243263;0;1,670271;1,67028;-1,670271;25,460341;48,549449;23,089109;3,425956;;;;;;;;;;;;
;;23/11/2022 06:54:43;7;DCH;110:24:37;06:54:00;3;1;EQUALIZACAO_4X_C20;2,032464;-0,243263;0;1,678366;1,678375;-1,678366;25,443887;48,549449;23,105562;3,442409;;;;;;;;;;;;
;;23/11/2022 06:56:43;7;DCH;110:26:37;06:56:00;3;1;EQUALIZACAO_4X_C20;2,032241;-0,243263;0;1,686482;1,686491;-1,686482;25,427392;48,549449;23,122057;3,458904;;;;;;;;;;;;
;;23/11/2022 06:58:43;7;DCH;110:28:37;06:58:00;3;1;EQUALIZACAO_4X_C20;2,03213;-0,243219;0;1,694598;1,694607;-1,694598;25,410899;48,549449;23,13855;3,475398;;;;;;;;;;;;
;;23/11/2022 07:00:43;7;DCH;110:30:37;07:00:00;3;1;EQUALIZACAO_4X_C20;2,031908;-0,243219;0;1,702707;1,702716;-1,702707;25,394421;48,549449;23,155028;3,491876;;;;;;;;;;;;
;;23/11/2022 07:02:43;7;DCH;110:32:37;07:02:00;3;1;EQUALIZACAO_4X_C20;2,031685;-0,243219;0;1,710807;1,710816;-1,710807;25,377964;48,549449;23,171485;3,508332;;;;;;;;;;;;
;;23/11/2022 07:04:43;7;DCH;110:34:37;07:04:00;3;1;EQUALIZACAO_4X_C20;2,031574;-0,243263;0;1,718923;1,718932;-1,718923;25,361475;48,549449;23,187974;3,524821;;;;;;;;;;;;
;;23/11/2022 07:06:43;7;DCH;110:36:37;07:06:00;3;1;EQUALIZACAO_4X_C20;2,031351;-0,243219;0;1,72702;1,727029;-1,72702;25,345027;48,549449;23,204422;3,54127;;;;;;;;;;;;
;;23/11/2022 07:08:43;7;DCH;110:38:37;07:08:00;3;1;EQUALIZACAO_4X_C20;2,031129;-0,243263;0;1,735128;1,735137;-1,735128;25,328557;48,549449;23,220892;3,557739;;;;;;;;;;;;
;;23/11/2022 07:10:43;7;DCH;110:40:37;07:10:00;3;1;EQUALIZACAO_4X_C20;2,030907;-0,243219;0;1,743243;1,743252;-1,743243;25,312076;48,549449;23,237374;3,574221;;;;;;;;;;;;
;;23/11/2022 07:12:43;7;DCH;110:42:37;07:12:00;3;1;EQUALIZACAO_4X_C20;2,030684;-0,243219;0;1,751348;1,751357;-1,751348;25,295616;48,549449;23,253833;3,59068;;;;;;;;;;;;
;;23/11/2022 07:14:43;7;DCH;110:44:37;07:13:59;3;1;EQUALIZACAO_4X_C20;2,030573;-0,243219;0;1,759459;1,759467;-1,759459;25,279147;48,549449;23,270302;3,60715;;;;;;;;;;;;
;;23/11/2022 07:16:43;7;DCH;110:46:37;07:16:00;3;1;EQUALIZACAO_4X_C20;2,030351;-0,243219;0;1,767565;1,767574;-1,767565;25,262688;48,549449;23,286761;3,623609;;;;;;;;;;;;
;;23/11/2022 07:18:43;7;DCH;110:48:37;07:18:00;3;1;EQUALIZACAO_4X_C20;2,030128;-0,243219;0;1,775667;1,775676;-1,775667;25,246237;48,549449;23,303212;3,640059;;;;;;;;;;;;
;;23/11/2022 07:20:43;7;DCH;110:50:37;07:20:00;3;1;EQUALIZACAO_4X_C20;2,029906;-0,243263;0;1,783788;1,783797;-1,783788;25,229752;48,549449;23,319697;3,656544;;;;;;;;;;;;
;;23/11/2022 07:22:43;7;DCH;110:52:37;07:22:00;3;1;EQUALIZACAO_4X_C20;2,029795;-0,243263;0;1,791883;1,791892;-1,791883;25,21332;48,549449;23,336129;3,672976;;;;;;;;;;;;
;;23/11/2022 07:24:43;7;DCH;110:54:37;07:24:00;3;1;EQUALIZACAO_4X_C20;2,029572;-0,243219;0;1,799992;1,8;-1,799992;25,196863;48,549449;23,352586;3,689434;;;;;;;;;;;;
;;23/11/2022 07:26:43;7;DCH;110:56:37;07:26:00;3;1;EQUALIZACAO_4X_C20;2,02935;-0,243263;0;1,808101;1,80811;-1,808101;25,180404;48,549449;23,369045;3,705892;;;;;;;;;;;;
;;23/11/2022 07:28:43;7;DCH;110:58:37;07:28:00;3;1;EQUALIZACAO_4X_C20;2,029127;-0,243263;0;1,816222;1,816231;-1,816222;25,163926;48,549449;23,385524;3,722371;;;;;;;;;;;;
;;23/11/2022 07:30:43;7;DCH;111:00:37;07:30:00;3;1;EQUALIZACAO_4X_C20;2,029016;-0,243263;0;1,824317;1,824326;-1,824317;25,147499;48,549449;23,40195;3,738797;;;;;;;;;;;;
;;23/11/2022 07:32:43;7;DCH;111:02:37;07:32:00;3;1;EQUALIZACAO_4X_C20;2,028682;-0,243263;0;1,832429;1,832438;-1,832429;25,131042;48,549449;23,418407;3,755254;;;;;;;;;;;;
;;23/11/2022 07:34:43;7;DCH;111:04:37;07:34:00;3;1;EQUALIZACAO_4X_C20;2,028571;-0,243219;0;1,840534;1,840543;-1,840534;25,1146;48,549449;23,434849;3,771697;;;;;;;;;;;;
;;23/11/2022 07:36:43;7;DCH;111:06:37;07:36:00;3;1;EQUALIZACAO_4X_C20;2,028349;-0,243219;0;1,848642;1,848651;-1,848642;25,098153;48,549449;23,451297;3,788144;;;;;;;;;;;;
;;23/11/2022 07:38:43;7;DCH;111:08:37;07:38:00;3;1;EQUALIZACAO_4X_C20;2,028238;-0,243219;0;1,856758;1,856767;-1,856758;25,081691;48,549449;23,467758;3,804605;;;;;;;;;;;;
;;23/11/2022 07:40:43;7;DCH;111:10:37;07:40:00;3;1;EQUALIZACAO_4X_C20;2,028015;-0,243219;0;1,864853;1,864862;-1,864853;25,065273;48,549449;23,484176;3,821024;;;;;;;;;;;;
;;23/11/2022 07:42:43;7;DCH;111:12:37;07:42:00;3;1;EQUALIZACAO_4X_C20;2,027793;-0,243219;0;1,872973;1,872982;-1,872973;25,048808;48,549449;23,500642;3,837489;;;;;;;;;;;;
;;23/11/2022 07:44:43;7;DCH;111:14:37;07:44:00;3;1;EQUALIZACAO_4X_C20;2,02757;-0,243219;0;1,881076;1,881085;-1,881076;25,032377;48,549449;23,517073;3,85392;;;;;;;;;;;;
;;23/11/2022 07:46:43;7;DCH;111:16:37;07:45:59;3;1;EQUALIZACAO_4X_C20;2,027459;-0,243263;0;1,889177;1,889185;-1,889177;25,015953;48,549449;23,533496;3,870343;;;;;;;;;;;;
;;23/11/2022 07:48:43;7;DCH;111:18:37;07:48:00;3;1;EQUALIZACAO_4X_C20;2,027126;-0,243263;0;1,897291;1,8973;-1,897291;24,999502;48,549449;23,549947;3,886794;;;;;;;;;;;;
;;23/11/2022 07:50:43;7;DCH;111:20:37;07:50:00;3;1;EQUALIZACAO_4X_C20;2,027014;-0,243219;0;1,905403;1,905412;-1,905403;24,983059;48,549449;23,566391;3,903238;;;;;;;;;;;;
;;23/11/2022 07:52:43;7;DCH;111:22:37;07:52:00;3;1;EQUALIZACAO_4X_C20;2,026792;-0,243219;0;1,913511;1,91352;-1,913511;24,966624;48,549449;23,582825;3,919672;;;;;;;;;;;;
;;23/11/2022 07:54:43;7;DCH;111:24:37;07:54:00;3;1;EQUALIZACAO_4X_C20;2,026569;-0,243219;0;1,921623;1,921632;-1,921623;24,950185;48,549449;23,599265;3,936112;;;;;;;;;;;;
;;23/11/2022 07:56:43;7;DCH;111:26:37;07:56:00;3;1;EQUALIZACAO_4X_C20;2,026458;-0,243263;0;1,929721;1,92973;-1,929721;24,933774;48,549449;23,615675;3,952522;;;;;;;;;;;;
;;23/11/2022 07:58:43;7;DCH;111:28:37;07:58:00;3;1;EQUALIZACAO_4X_C20;2,026236;-0,243263;0;1,93783;1,937839;-1,93783;24,917343;48,549449;23,632106;3,968954;;;;;;;;;;;;
;;23/11/2022 08:00:43;7;DCH;111:30:37;08:00:00;3;1;EQUALIZACAO_4X_C20;2,026013;-0,243219;0;1,945942;1,94595;-1,945942;24,900908;48,549449;23,648542;3,985389;;;;;;;;;;;;
;;23/11/2022 08:02:43;7;DCH;111:32:37;08:02:00;3;1;EQUALIZACAO_4X_C20;2,025791;-0,243263;0;1,954054;1,954063;-1,954054;24,884472;48,549449;23,664977;4,001825;;;;;;;;;;;;
;;23/11/2022 08:04:43;7;DCH;111:34:37;08:04:00;3;1;EQUALIZACAO_4X_C20;2,025569;-0,243263;0;1,962155;1,962164;-1,962155;24,868061;48,549449;23,681388;4,018235;;;;;;;;;;;;
;;23/11/2022 08:06:43;7;DCH;111:36:37;08:06:00;3;1;EQUALIZACAO_4X_C20;2,025457;-0,243219;0;1,970273;1,970282;-1,970273;24,851619;48,549449;23,69783;4,034677;;;;;;;;;;;;
;;23/11/2022 08:08:43;7;DCH;111:38:37;08:08:00;3;1;EQUALIZACAO_4X_C20;2,025235;-0,243219;0;1,978369;1,978378;-1,978369;24,835222;48,549449;23,714228;4,051075;;;;;;;;;;;;
;;23/11/2022 08:10:43;7;DCH;111:40:37;08:10:00;3;1;EQUALIZACAO_4X_C20;2,025013;-0,243219;0;1,986489;1,986498;-1,986489;24,818778;48,549449;23,730671;4,067518;;;;;;;;;;;;
;;23/11/2022 08:12:43;7;DCH;111:42:37;08:12:00;3;1;EQUALIZACAO_4X_C20;2,02479;-0,243263;0;1,994584;1,994592;-1,994584;24,802387;48,549449;23,747062;4,083909;;;;;;;;;;;;
;;23/11/2022 08:14:43;7;DCH;111:44:37;08:14:00;3;1;EQUALIZACAO_4X_C20;2,024679;-0,243263;0;2,002699;2,002708;-2,002699;24,785955;48,549449;23,763494;4,100341;;;;;;;;;;;;
;;23/11/2022 08:16:43;7;DCH;111:46:37;08:16:00;3;1;EQUALIZACAO_4X_C20;2,024457;-0,243219;0;2,010802;2,010811;-2,010802;24,769551;48,549449;23,779898;4,116745;;;;;;;;;;;;
;;23/11/2022 08:18:43;7;DCH;111:48:37;08:17:59;3;1;EQUALIZACAO_4X_C20;2,024234;-0,243263;0;2,018907;2,018916;-2,018907;24,753144;48,549449;23,796305;4,133152;;;;;;;;;;;;
;;23/11/2022 08:20:43;7;DCH;111:50:37;08:20:00;3;1;EQUALIZACAO_4X_C20;2,024012;-0,243263;0;2,02703;2,027039;-2,02703;24,736703;48,549449;23,812746;4,149594;;;;;;;;;;;;
;;23/11/2022 08:22:43;7;DCH;111:52:37;08:21:59;3;1;EQUALIZACAO_4X_C20;2,023789;-0,243263;0;2,035132;2,035141;-2,035132;24,720304;48,549449;23,829145;4,165992;;;;;;;;;;;;
;;23/11/2022 08:24:43;7;DCH;111:54:37;08:24:00;3;1;EQUALIZACAO_4X_C20;2,023567;-0,243219;0;2,043245;2,043253;-2,043245;24,703887;48,549449;23,845562;4,18241;;;;;;;;;;;;
;;23/11/2022 08:26:43;7;DCH;111:56:37;08:26:00;3;1;EQUALIZACAO_4X_C20;2,023456;-0,243219;0;2,051344;2,051353;-2,051344;24,687498;48,549449;23,861951;4,198799;;;;;;;;;;;;
;;23/11/2022 08:28:43;7;DCH;111:58:37;08:28:00;3;1;EQUALIZACAO_4X_C20;2,023233;-0,243263;0;2,059454;2,059463;-2,059454;24,671088;48,549449;23,878361;4,215209;;;;;;;;;;;;
;;23/11/2022 08:30:43;7;DCH;112:00:37;08:30:00;3;1;EQUALIZACAO_4X_C20;2,023011;-0,243219;0;2,06756;2,067569;-2,06756;24,65469;48,549449;23,89476;4,231607;;;;;;;;;;;;
;;23/11/2022 08:32:43;7;DCH;112:02:37;08:31:59;3;1;EQUALIZACAO_4X_C20;2,022788;-0,243263;0;2,075669;2,075677;-2,075669;24,638286;48,549449;23,911163;4,24801;;;;;;;;;;;;
;;23/11/2022 08:34:43;7;DCH;112:04:37;08:33:59;3;1;EQUALIZACAO_4X_C20;2,022677;-0,243263;0;2,083779;2,083788;-2,083779;24,62188;48,549449;23,927569;4,264416;;;;;;;;;;;;
;;23/11/2022 08:36:43;7;DCH;112:06:37;08:35:59;3;1;EQUALIZACAO_4X_C20;2,022455;-0,243263;0;2,091886;2,091895;-2,091886;24,605484;48,549449;23,943965;4,280812;;;;;;;;;;;;
;;23/11/2022 08:38:43;7;DCH;112:08:37;08:37:59;3;1;EQUALIZACAO_4X_C20;2,022232;-0,243263;0;2,099987;2,099996;-2,099987;24,589102;48,549449;23,960348;4,297195;;;;;;;;;;;;
;;23/11/2022 08:40:43;7;DCH;112:10:37;08:40:00;3;1;EQUALIZACAO_4X_C20;2,02201;-0,243263;0;2,108108;2,108117;-2,108108;24,572679;48,549449;23,97677;4,313617;;;;;;;;;;;;
;;23/11/2022 08:42:43;7;DCH;112:12:37;08:42:00;3;1;EQUALIZACAO_4X_C20;2,021787;-0,243219;0;2,11621;2,116218;-2,11621;24,556299;48,549449;23,993151;4,329998;;;;;;;;;;;;
;;23/11/2022 08:44:43;7;DCH;112:14:37;08:43:59;3;1;EQUALIZACAO_4X_C20;2,021676;-0,243219;0;2,124318;2,124327;-2,124318;24,539906;48,549449;24,009543;4,346391;;;;;;;;;;;;
;;23/11/2022 08:46:43;7;DCH;112:16:37;08:46:00;3;1;EQUALIZACAO_4X_C20;2,021454;-0,243219;0;2,132428;2,132437;-2,132428;24,523511;48,549449;24,025938;4,362785;;;;;;;;;;;;
;;23/11/2022 08:48:43;7;DCH;112:18:37;08:48:00;3;1;EQUALIZACAO_4X_C20;2,021231;-0,243219;0;2,140529;2,140537;-2,140529;24,507137;48,549449;24,042312;4,379159;;;;;;;;;;;;
;;23/11/2022 08:50:43;7;DCH;112:20:37;08:50:00;3;1;EQUALIZACAO_4X_C20;2,02112;-0,243219;0;2,148651;2,14866;-2,148651;24,49072;48,549449;24,058729;4,395576;;;;;;;;;;;;
;;23/11/2022 08:52:43;7;DCH;112:22:37;08:52:00;3;1;EQUALIZACAO_4X_C20;2,020787;-0,243219;0;2,156757;2,156766;-2,156757;24,474338;48,549449;24,075111;4,411958;;;;;;;;;;;;
;;23/11/2022 08:54:43;7;DCH;112:24:37;08:54:00;3;1;EQUALIZACAO_4X_C20;2,020675;-0,243263;0;2,164855;2,164864;-2,164855;24,457974;48,549449;24,091475;4,428322;;;;;;;;;;;;
;;23/11/2022 08:56:43;7;DCH;112:26:37;08:56:00;3;1;EQUALIZACAO_4X_C20;2,020453;-0,243263;0;2,172959;2,172967;-2,172959;24,441601;48,549449;24,107848;4,444695;;;;;;;;;;;;
;;23/11/2022 08:58:43;7;DCH;112:28:37;08:58:00;3;1;EQUALIZACAO_4X_C20;2,020231;-0,243263;0;2,181078;2,181087;-2,181078;24,425197;48,549449;24,124252;4,461099;;;;;;;;;;;;
;;23/11/2022 09:00:43;7;DCH;112:30:37;08:59:59;3;1;EQUALIZACAO_4X_C20;2,020008;-0,243263;0;2,189183;2,189192;-2,189183;24,408823;48,549449;24,140626;4,477474;;;;;;;;;;;;
;;23/11/2022 09:02:43;7;DCH;112:32:37;09:02:00;3;1;EQUALIZACAO_4X_C20;2,019897;-0,243263;0;2,197286;2,197295;-2,197286;24,392455;48,549449;24,156994;4,493841;;;;;;;;;;;;
;;23/11/2022 09:04:43;7;DCH;112:34:37;09:04:00;3;1;EQUALIZACAO_4X_C20;2,019675;-0,243263;0;2,205398;2,205406;-2,205398;24,376072;48,549449;24,173377;4,510225;;;;;;;;;;;;
;;23/11/2022 09:06:43;7;DCH;112:36:37;09:06:00;3;1;EQUALIZACAO_4X_C20;2,019452;-0,243263;0;2,21351;2,213519;-2,21351;24,359687;48,549449;24,189762;4,526609;;;;;;;;;;;;
;;23/11/2022 09:08:43;7;DCH;112:38:37;09:08:00;3;1;EQUALIZACAO_4X_C20;2,019341;-0,243219;0;2,221614;2,221623;-2,221614;24,343323;48,549449;24,206126;4,542973;;;;;;;;;;;;
;;23/11/2022 09:10:43;7;DCH;112:40:37;09:09:59;3;1;EQUALIZACAO_4X_C20;2,019118;-0,243219;0;2,229722;2,229731;-2,229722;24,326952;48,549449;24,222498;4,559345;;;;;;;;;;;;
;;23/11/2022 09:12:44;7;DCH;112:42:37;09:12:00;3;1;EQUALIZACAO_4X_C20;2,018896;-0,243219;0;2,23784;2,237849;-2,23784;24,310561;48,549449;24,238888;4,575735;;;;;;;;;;;;
;;23/11/2022 09:14:43;7;DCH;112:44:37;09:14:00;3;1;EQUALIZACAO_4X_C20;2,018674;-0,243263;0;2,245943;2,245952;-2,245943;24,294203;48,549449;24,255246;4,592093;;;;;;;;;;;;
;;23/11/2022 09:16:43;7;DCH;112:46:37;09:16:00;3;1;EQUALIZACAO_4X_C20;2,018451;-0,243263;0;2,254039;2,254048;-2,254039;24,277861;48,549449;24,271588;4,608436;;;;;;;;;;;;
;;23/11/2022 09:18:43;7;DCH;112:48:37;09:18:00;3;1;EQUALIZACAO_4X_C20;2,01834;-0,243219;0;2,262154;2,262163;-2,262154;24,26148;48,549449;24,287969;4,624816;;;;;;;;;;;;
;;23/11/2022 09:20:43;7;DCH;112:50:37;09:19:59;3;1;EQUALIZACAO_4X_C20;2,018118;-0,243263;0;2,270265;2,270274;-2,270265;24,245112;48,549449;24,304337;4,641184;;;;;;;;;;;;
;;23/11/2022 09:22:43;7;DCH;112:52:37;09:22:00;3;1;EQUALIZACAO_4X_C20;2,017895;-0,243219;0;2,278361;2,27837;-2,278361;24,228773;48,549449;24,320676;4,657523;;;;;;;;;;;;
;;23/11/2022 09:24:43;7;DCH;112:54:37;09:24:00;3;1;EQUALIZACAO_4X_C20;2,017673;-0,243219;0;2,286479;2,286487;-2,286479;24,212395;48,549449;24,337055;4,673902;;;;;;;;;;;;
;;23/11/2022 09:26:43;7;DCH;112:56:37;09:26:00;3;1;EQUALIZACAO_4X_C20;2,01745;-0,243263;0;2,294589;2,294598;-2,294589;24,19603;48,549449;24,353419;4,690266;;;;;;;;;;;;
;;23/11/2022 09:28:43;7;DCH;112:58:37;09:28:00;3;1;EQUALIZACAO_4X_C20;2,017339;-0,243219;0;2,302696;2,302705;-2,302696;24,179675;48,549449;24,369774;4,706621;;;;;;;;;;;;
;;23/11/2022 09:30:43;7;DCH;113:00:37;09:30:00;3;1;EQUALIZACAO_4X_C20;2,017117;-0,243219;0;2,31081;2,310818;-2,31081;24,163309;48,549449;24,38614;4,722988;;;;;;;;;;;;
;;23/11/2022 09:32:43;7;DCH;113:02:37;09:32:00;3;1;EQUALIZACAO_4X_C20;2,016894;-0,243263;0;2,318916;2,318925;-2,318916;24,146958;48,549449;24,402491;4,739339;;;;;;;;;;;;
;;23/11/2022 09:34:43;7;DCH;113:04:37;09:34:00;3;1;EQUALIZACAO_4X_C20;2,016783;-0,243219;0;2,327027;2,327036;-2,327027;24,130599;48,549449;24,418851;4,755698;;;;;;;;;;;;
;;23/11/2022 09:36:43;7;DCH;113:06:37;09:36:00;3;1;EQUALIZACAO_4X_C20;2,016561;-0,243219;0;2,335136;2,335145;-2,335136;24,114246;48,549449;24,435203;4,772051;;;;;;;;;;;;
;;23/11/2022 09:38:43;7;DCH;113:08:37;09:38:00;3;1;EQUALIZACAO_4X_C20;2,016338;-0,243219;0;2,343227;2,343236;-2,343227;24,097931;48,549449;24,451518;4,788365;;;;;;;;;;;;
;;23/11/2022 09:40:43;7;DCH;113:10:37;09:40:00;3;1;EQUALIZACAO_4X_C20;2,016116;-0,243263;0;2,351352;2,35136;-2,351352;24,08155;48,549449;24,467899;4,804746;;;;;;;;;;;;
;;23/11/2022 09:42:43;7;DCH;113:12:37;09:42:00;3;1;EQUALIZACAO_4X_C20;2,015893;-0,243219;0;2,359453;2,359462;-2,359453;24,065218;48,549449;24,484231;4,821078;;;;;;;;;;;;
;;23/11/2022 09:44:43;7;DCH;113:14:37;09:43:59;3;1;EQUALIZACAO_4X_C20;2,015782;-0,243219;0;2,367561;2,36757;-2,367561;24,048874;48,549449;24,500575;4,837423;;;;;;;;;;;;
;;23/11/2022 09:46:43;7;DCH;113:16:37;09:46:00;3;1;EQUALIZACAO_4X_C20;2,01556;-0,243263;0;2,375673;2,375682;-2,375673;24,032523;48,549449;24,516927;4,853774;;;;;;;;;;;;
;;23/11/2022 09:48:43;7;DCH;113:18:37;09:48:00;3;1;EQUALIZACAO_4X_C20;2,015337;-0,243219;0;2,383783;2,383791;-2,383783;24,016178;48,549449;24,533271;4,870119;;;;;;;;;;;;
;;23/11/2022 09:50:43;7;DCH;113:20:37;09:50:00;3;1;EQUALIZACAO_4X_C20;2,015115;-0,243263;0;2,391883;2,391892;-2,391883;23,999853;48,549449;24,549597;4,886444;;;;;;;;;;;;
;;23/11/2022 09:52:43;7;DCH;113:22:37;09:52:00;3;1;EQUALIZACAO_4X_C20;2,015004;-0,243219;0;2,4;2,400009;-2,4;23,983498;48,549449;24,565952;4,902799;;;;;;;;;;;;
;;23/11/2022 09:54:43;7;DCH;113:24:37;09:54:00;3;1;EQUALIZACAO_4X_C20;2,014781;-0,243263;0;2,408093;2,408102;-2,408093;23,967192;48,549449;24,582258;4,919105;;;;;;;;;;;;
;;23/11/2022 09:56:43;7;DCH;113:26:37;09:56:00;3;1;EQUALIZACAO_4X_C20;2,014559;-0,243219;0;2,416201;2,41621;-2,416201;23,950856;48,549449;24,598593;4,935441;;;;;;;;;;;;
;;23/11/2022 09:58:43;7;DCH;113:28:37;09:58:00;3;1;EQUALIZACAO_4X_C20;2,014336;-0,243263;0;2,424325;2,424334;-2,424325;23,934491;48,549449;24,614958;4,951805;;;;;;;;;;;;
;;23/11/2022 10:00:43;7;DCH;113:30:37;10:00:00;3;1;EQUALIZACAO_4X_C20;2,014114;-0,243219;0;2,432427;2,432436;-2,432427;23,91817;48,549449;24,631279;4,968126;;;;;;;;;;;;
;;23/11/2022 10:02:43;7;DCH;113:32:37;10:02:00;3;1;EQUALIZACAO_4X_C20;2,014003;-0,243263;0;2,440527;2,440536;-2,440527;23,901858;48,549449;24,647592;4,984439;;;;;;;;;;;;
;;23/11/2022 10:04:43;7;DCH;113:34:37;10:04:00;3;1;EQUALIZACAO_4X_C20;2,01378;-0,243174;0;2,448633;2,448642;-2,448633;23,885533;48,549449;24,663916;5,000764;;;;;;;;;;;;
;;23/11/2022 10:06:43;7;DCH;113:36:37;10:06:00;3;1;EQUALIZACAO_4X_C20;2,013558;-0,243263;0;2,456751;2,45676;-2,456751;23,869186;48,549449;24,680263;5,01711;;;;;;;;;;;;
;;23/11/2022 10:08:43;7;DCH;113:38:37;10:07:59;3;1;EQUALIZACAO_4X_C20;2,013336;-0,243219;0;2,464845;2,464854;-2,464845;23,852888;48,549449;24,696561;5,033409;;;;;;;;;;;;
;;23/11/2022 10:10:43;7;DCH;113:40:37;10:10:00;3;1;EQUALIZACAO_4X_C20;2,013224;-0,243263;0;2,472955;2,472964;-2,472955;23,83656;48,549449;24,712889;5,049737;;;;;;;;;;;;
;;23/11/2022 10:12:43;7;DCH;113:42:37;10:12:00;3;1;EQUALIZACAO_4X_C20;2,013002;-0,243263;0;2,481068;2,481076;-2,481068;23,82023;48,549449;24,72922;5,066067;;;;;;;;;;;;
;;23/11/2022 10:14:43;7;DCH;113:44:37;10:14:00;3;1;EQUALIZACAO_4X_C20;2,01278;-0,243263;0;2,489187;2,489196;-2,489187;23,803887;48,549449;24,745563;5,08241;;;;;;;;;;;;
;;23/11/2022 10:16:43;7;DCH;113:46:37;10:16:00;3;1;EQUALIZACAO_4X_C20;2,012668;-0,243263;0;2,497286;2,497294;-2,497286;23,787586;48,549449;24,761863;5,09871;;;;;;;;;;;;
;;23/11/2022 10:18:43;7;DCH;113:48:37;10:18:00;3;1;EQUALIZACAO_4X_C20;2,012335;-0,243219;0;2,505392;2,505401;-2,505392;23,771272;48,549449;24,778177;5,115024;;;;;;;;;;;;
;;23/11/2022 10:20:43;7;DCH;113:50:37;10:19:59;3;1;EQUALIZACAO_4X_C20;2,012223;-0,243219;0;2,513504;2,513512;-2,513504;23,754949;48,549449;24,7945;5,131347;;;;;;;;;;;;
;;23/11/2022 10:22:43;7;DCH;113:52:37;10:22:00;3;1;EQUALIZACAO_4X_C20;2,012001;-0,243263;0;2,52161;2,521619;-2,52161;23,738638;48,549449;24,810811;5,147659;;;;;;;;;;;;
;;23/11/2022 10:24:43;7;DCH;113:54:37;10:24:00;3;1;EQUALIZACAO_4X_C20;2,011779;-0,243263;0;2,529715;2,529724;-2,529715;23,722333;48,549449;24,827116;5,163964;;;;;;;;;;;;
;;23/11/2022 10:26:43;7;DCH;113:56:37;10:26:00;3;1;EQUALIZACAO_4X_C20;2,011556;-0,243219;0;2,537819;2,537828;-2,537819;23,70603;48,549449;24,843419;5,180267;;;;;;;;;;;;
;;23/11/2022 10:28:43;7;DCH;113:58:37;10:28:00;3;1;EQUALIZACAO_4X_C20;2,011445;-0,243263;0;2,545934;2,545943;-2,545934;23,689707;48,549449;24,859742;5,196589;;;;;;;;;;;;
;;23/11/2022 10:30:43;7;DCH;114:00:37;10:30:00;3;1;EQUALIZACAO_4X_C20;2,011223;-0,243219;0;2,554046;2,554055;-2,554046;23,673391;48,549449;24,876058;5,212905;;;;;;;;;;;;
;;23/11/2022 10:32:43;7;DCH;114:02:37;10:32:00;3;1;EQUALIZACAO_4X_C20;2,011;-0,243219;0;2,562144;2,562152;-2,562144;23,657106;48,549449;24,892343;5,22919;;;;;;;;;;;;
;;23/11/2022 10:34:43;7;DCH;114:04:37;10:34:00;3;1;EQUALIZACAO_4X_C20;2,010778;-0,243219;0;2,570268;2,570277;-2,570268;23,640768;48,549449;24,908681;5,245528;;;;;;;;;;;;
;;23/11/2022 10:36:43;7;DCH;114:06:37;10:36:00;3;1;EQUALIZACAO_4X_C20;2,010555;-0,243219;0;2,578364;2,578373;-2,578364;23,62449;48,549449;24,924959;5,261807;;;;;;;;;;;;
;;23/11/2022 10:38:43;7;DCH;114:08:37;10:38:00;3;1;EQUALIZACAO_4X_C20;2,010333;-0,243263;0;2,586485;2,586494;-2,586485;23,608164;48,549449;24,941286;5,278133;;;;;;;;;;;;
;;23/11/2022 10:40:43;7;DCH;114:10:37;10:40:00;3;1;EQUALIZACAO_4X_C20;2,010222;-0,243219;0;2,594582;2,594591;-2,594582;23,591886;48,549449;24,957563;5,294411;;;;;;;;;;;;
;;23/11/2022 10:42:43;7;DCH;114:12:37;10:42:00;3;1;EQUALIZACAO_4X_C20;2,009999;-0,243263;0;2,602695;2,602704;-2,602695;23,575578;48,549449;24,973871;5,310718;;;;;;;;;;;;
